"business_id","stars_y","sentiment_score","food","drink","price","service","ambience","name","is_open","stars_x","time"
"LwX2vbzttWYAdoBoVtfvRg",3.59699624530663,0.821170212765957,5,5,4,4,5,"City Tap House",1,3.5,518.714285714286
"LxYJJbrttkwqoExkwa8xWg",3.66666666666667,0.7946,4,4,3,3,5,"XO Lounge",1,3.5,616.857142857143
"lYjXUWtW7Bv7R_7lmRLp_A",2.2972972972973,0.538675675675676,4,4,3,4,4,"La Terrasse",1,2.5,219.565476190476
"LzqUA4TiUOPVKMoa_y5k0A",3,0.68145,4,4,4,4,4,"Dulce Lounge",1,3,155.857142857143
"LzVvcVm48zYIcQnwLKt1oA",3.83380281690141,0.793821126760563,5,5,3,4,4,"Catahoula",1,4,555.285714285714
"m-5N-fwCIGK5NWMclTqOUw",3.33980582524272,0.729760194174757,4,4,3,4,4,"Cibo Ristorante Italiano",1,3.5,186.571428571429
"M-qVYCSpKlNlxKWEq6vraw",3.14285714285714,0.836428571428572,5,5,2,4,5,"North by Northwest",1,3,228.708333333333
"M1q0l_VuI6MqRYLWGVhCCw",3.458984375,0.7327169921875,4,4,3,4,4,"The Belgian Café",1,3.5,623.857142857143
"m2EbF2qlsrElEGcwk0kVkw",4.48387096774194,0.85838064516129,5,5,4,4,5,"Viet Tokyo Cuisine",1,4.5,22.8511904761905
"m4lkv5ksqtdXvlIVIftH_A",2.59375,0.569075,4,4,3,4,4,"Pearl",1,2.5,64.5654761904762
"M5CjW616vAHgxnWNmxAFvw",3.6,0.86548,5,5,4,4,5,"Point Breeze Pop Up",1,3.5,58
"m5ne44a3Vu7-zILKGxc4SQ",2.09615384615385,0.280760576923077,3,3,2,3,3,"Mad River Manayunk",1,2,591.565476190476
"ma22PNe1QrOW5Xey7W2VNg",1.90909090909091,0.406763636363636,4,4,3,4,4,"Temptations Banquet Facility",1,2,418
"MaydvBDMPV7jRqy3zuuMQg",3,0.290730769230769,3,3,3,4,3,"Toast Bridal",1,3,210.714285714286
"MbFiVsqtIt75yrUNd8LT3Q",3.92307692307692,0.735803846153846,4,4,2,4,5,"Prince Music Theater",1,4,547.994047619048
"MBoX1cri7px2f4NBFGGxlA",3.6,0.83813,5,5,3,4,5,"Homestretch Inn",1,3.5,518.142857142857
"mDYwdadADWY4Ln5SZF10cg",2.90909090909091,0.664113636363636,4,4,4,4,4,"Little Bar",1,3,46.8630952380952
"me6_pxvVh_mQTQJSYhLwcw",2.87878787878788,0.460006060606061,4,4,3,3,4,"Kenny's Spirited Eatery",1,3,427.565476190476
"mfBbcBaOo7KZsJ5JZBSeZg",2.97727272727273,0.635971590909091,4,4,3,4,4,"Hops Brewerytown",1,3,47.1488095238095
"mgOnlEvcji413puPdbgOhg",3.375,0.7221,4,4,4,4,4,"Bobby Burger's Tavern",1,3.5,317.428571428571
"mGX55vEU8QhX6WcDYE-QMA",3.90434782608696,0.80602,5,4,4,4,4,"O-toro",1,3.5,185.428571428571
"mjklfwenkYlzPl8ZGPsglw",3.37704918032787,0.726762295081967,4,4,3,4,4,"Maggie O'Neill's",1,3.5,488.005952380952
"Mk2184ZyG1PcS1rMFxvrUA",3.9375,0.9259125,5,5,4,4,5,"Tap Room On 19th",1,4,191.005952380952
"mKTQek1QqB7xQcPBMzfG6g",4.375,0.74935,4,4,3,4,5,"Beirut Cafe&Hookah",1,4.5,35.1428571428571
"mKxk0HAIcPjWEoIV3wVKzg",4,0.867611111111111,5,4,3,4,5,"Guard House Inn",1,4,546.720238095238
"mLPFfQSc7dLaYfRQ1Ldfcg",3.96703296703297,0.817468131868132,5,5,3,4,5,"Chalaco's Ceviche & Pisco Bar",1,4,61.7142857142857
"mlS4Q5pZXcY7NgdvfdBuBA",3.28125,0.60375625,4,4,3,4,4,"Masters Bar & Restaurant",1,3.5,141.571428571429
"mlT53d4uAbe2_W4eDP1TYg",3.5958904109589,0.683812328767123,4,4,3,4,4,"Red Iron Pub",1,3.5,213.285714285714
"MlusAk1IRU1M9E31CjjmPQ",3.82352941176471,0.774935294117647,4,5,3,4,5,"Yunkers Pub",1,3.5,80.4226190476191
"MpdPPW1M0aizCCEwy4S3OA",3.20833333333333,0.654170833333333,4,4,4,4,4,"U.S. Airways Club",1,3,198.142857142857
"mpVZG520RL-K1YeQi55ZPg",3.46808510638298,0.534742553191489,4,4,3,4,4,"The Blarney Stone",1,3.5,665.142857142857
"msQaMUQ6l2I6E_BzjGXeEw",3.5,0.734241666666667,4,4,3,4,4,"Doc Watson's Pub",1,3.5,604
"mU8d9qbaUqJ-XTd5Ood6Kw",3.6,0.95162,5,5,4,4,5,"Filter Cafe",1,3.5,23.2857142857143
"muL0Op-fX17L39-i9L5Gsw",2,0.65064,4,4,3,3,4,"The WorkHorse",1,2,26.4285714285714
"Mv2eEAuONsyKvJGGaVTIAw",3.38095238095238,0.768122222222222,5,4,4,4,4,"Le Castagne",1,3.5,462.857142857143
"mvp74QM4zlAu8SlE-bczRg",2.71428571428571,0.596907142857143,4,4,3,3,4,"Big Heads of Bensalem",1,2.5,240.708333333333
"N1Ju3Uv-ALtIXJobgaiu_A",3.375,0.636225,4,4,3,4,4,"Mizu Sushi Bar",1,3.5,97
"N2tq-0lhGucwixmXRHjE3w",3.42241379310345,0.69524224137931,4,4,3,4,4,"Fine Palate",1,3.5,199.142857142857
"n3asx6opCxqrhtKy_g-1xA",2.81818181818182,0.50510303030303,4,4,4,4,4,"Omar's Hookah Cafe",1,2.5,307.428571428571
"N3CuXqWoFpBtYMBGhBE2fA",3.04504504504505,0.658822972972973,4,4,4,4,4,"Milk & Honey Market",1,3,559.285714285714
"N3HR10CFp-YWxhWuaxOekA",3.875,0.56478125,4,4,3,3,4,"Ludwig's Garten",1,4,134.85119047619
"N3ZhDBulGhkuJnZ0ue109A",3.5,0.716003846153846,4,4,3,3,4,"Liquid Room Restaurant & Bar",1,3.5,225.994047619048
"n5TNfoXg1i8wX5R3iY4WUA",3.67080745341615,0.818130434782609,5,5,4,4,5,"Cinder Copper & Lace",1,3.5,124.136904761905
"N8fOheheo3Nruo5gXRghIQ",2,0.421978571428571,4,4,2,3,4,"Reed's Restaurant & Nightclub",1,2,345
"n9YO7U3bbudSwIpkCtQZiA",3.89473684210526,0.837105263157895,5,5,4,4,4,"Anastasi Raw Bar",1,4,53.2857142857143
"NaA1lTPxouNLq-zFI3IOYA",2.97530864197531,0.522639506172839,4,4,3,4,4,"Charlie Brown's Steakhouse",1,3,570.857142857143
"NbMzjtTsatnwn49amD-B2Q",2.54838709677419,0.386206451612903,3,4,3,3,4,"Coda",1,2.5,161.422619047619
"nDdIb6y5Vc5_aNG-Rd0JMQ",3.125,0.695425,4,4,4,4,4,"Lox Stock & Barrel",1,3.5,74.2857142857143
"NF8sBMLJaLvYe5nsS92YcQ",3.7,0.644423333333333,4,4,4,3,4,"Ben's BBQ and Beer",1,3.5,54.7142857142857
"nFiobSfZqWmoA8LyuVK3vw",3.5,0.874602941176471,5,5,4,4,5,"The Lounge",1,3.5,382.85119047619
"NFzfuIFghE-HnrodHpaT6A",3.79118572927597,0.844493074501574,5,5,4,4,5,"Garces Trading Company",1,4,435.994047619048
"nGEzbOQb2yiU4taNSlNimA",3.9,0.5439,4,4,3,3,4,"Sweets N' Stuff Sushi Bar",1,4,115.720238095238
"nHd3Ti-dPNC2xJHshgAzeQ",2.57142857142857,0.593885714285714,4,4,3,4,4,"Lucky Lab Tavern",1,2.5,103.714285714286
"nIWGLfOvlBcfZMm3Gm_EQA",2.71428571428571,0.833471428571429,5,5,4,4,5,"The Shadyside Tavern",1,3,51.7142857142857
"NJsbhSaByhVvpD2986g5bA",4.05555555555556,0.817688888888889,5,4,4,3,4,"Go Bananas Frozen Yogurt",1,4,280.85119047619
"NjSLlXCI9s_I2yCgPLBb0A",3.22368421052632,0.617248684210526,4,4,3,4,4,"California Pizza Kitchen at City Line",1,3,628.142857142857
"NjUjzEvHfyRcKI7VYwLY0Q",4.2,0.42614,4,4,2,3,4,"Cafe Habana",1,4,70.7083333333333
"nK-A9HxpbzF13UngvGsO1w",2.75,0.645948076923077,4,4,3,4,4,"Spamps",1,2.5,370.571428571429
"nk67HeBSnvys7foxtiANng",3.40322580645161,0.74531935483871,5,4,4,3,4,"Red King's BBQ",1,3.5,416.571428571429
"nKK8tgjteduOIxALbfJNgg",3.52941176470588,0.692463025210084,4,4,3,4,4,"Ristorante La Buca",1,3.5,759.714285714286
"NKYguP2dJdd6ng5UxxLVHg",3.8,0.58292,4,4,4,4,4,"3rd Base Bar and Grill",1,4,14.7142857142857
"NLBMVC4fk-Y8dQbrnSQHCw",3.77777777777778,0.811438888888889,5,5,4,3,5,"Tea Chat",1,4,28.1369047619048
"NMi-XvIjhr3brD3rDN7_PA",4.66666666666667,0.887783333333333,4,4,4,4,5,"Xander's Bada Bing Cigar Lounge",1,4.5,181.571428571429
"nmT6X4V47hERBPqQU-n1Zg",1.875,0.3903,4,4,4,3,4,"The Beer Garden",1,2,221.285714285714
"Nno-n37B-D12kTZNp4IMyA",2,0.12384,3,3,3,3,3,"Stadium Bar & Grille",1,2,62.8511904761905
"No_76chEpbjTWS-6x3xGXw",4.1,0.93012,5,5,4,4,5,"Shenanigans Under The El",1,4,70.5714285714286
"noBinj5ChHbPCHfqTcUO6g",3.59448818897638,0.694181496062992,4,4,4,4,4,"Plenty Café",1,3.5,305.708333333333
"NOyjXNaMvKXrgxeE2ipPVw",4.14285714285714,0.799457142857143,4,4,4,4,5,"Sahara Hookah Lounge",1,4.5,70.4345238095238
"Npb5hRxgF0aVqAlex3VVPQ",3.33333333333333,0.793077777777778,5,5,4,4,5,"1601",1,3.5,210.571428571429
"nPgRFNyRYW5xG4MkWzc_iQ",2.88636363636364,0.572934090909091,4,4,3,4,4,"Station 52 Sports Bar & Pizzeria",1,3,214.577380952381
"nR3VW9i2K8033QY0ZMTisw",3.77348066298343,0.813090976058932,5,4,4,4,4,"Zento Contemporary Japanese Cuisine",1,4,591.279761904762
"NtO3fvhW6t9NZHG2hi9XhQ",3.78048780487805,0.653017073170732,4,4,2,3,4,"Fluid",1,4,346
"nyJfmrWl7OaM-UGeX0_41A",3.9,0.87309,4,4,3,4,5,"Walking Fish Theatre",1,4,305.571428571429
"Nz4wStdidvLuxiAlf5tVwA",3.6,0.774646315789474,5,5,4,4,4,"Half Moon Restaurant & Saloon",1,3.5,493.571428571429
"Nzxzawvzvt0Lq5J-PZMxVQ",4.03947368421053,0.832334210526316,5,5,4,4,4,"The Pub by Wegmans",1,4,396.577380952381
"O-w5EqQb8suu7BM48y6RGA",2.66666666666667,0.522426666666667,4,4,3,3,4,"Joes American Pub",1,3,228.279761904762
"o_Qn1BN-0BQjSo7PNPDCKw",4.41666666666667,0.790066666666667,4,4,3,4,5,"PHS Pop Up Garden - East Passyunk",1,4.5,12.1428571428571
"o7I6moiU7ldJfhScIq0Ihg",3.83333333333333,0.8798,4,4,3,4,5,"The Dinner Detective",1,4,37.1369047619048
"oA1D5XHC8q-lEfa00dEu5w",3.55555555555556,0.549211111111111,4,4,4,4,4,"Anthony's Cafe",1,3,252.571428571429
"OaddVySRpJcU9LNa8bkGMw",2.87037037037037,0.770533333333333,5,5,3,4,4,"Fire & Ice",1,3,317.428571428571
"oBXdVA8_gHq2ML2dkv6nhg",4.5,0.778233333333333,4,4,3,4,4,"Strange Brew Coffee",1,4.5,48.5714285714286
"oenwq6HeMQGonbzrMNGoQg",4.18181818181818,0.737754545454545,4,4,4,4,4,"Caffe Craze",1,4,648.14880952381
"OFtLsoXqrRgEqIZZxy5Hfw",2.79245283018868,0.589341509433962,4,4,3,4,4,"The Fat Ham",1,3,48.7142857142857
"OFzOce5dfz1BgayT33KtjA",3.90909090909091,0.887936363636364,5,4,4,4,5,"7165 Restaurant and Bar",1,4,209.714285714286
"oGWRYeTFPIIekPqtk2kmYQ",2.53333333333333,0.590793333333333,4,4,3,4,4,"Patagonia Bar & Grill",1,2.5,213.714285714286
"OhLEbbM5BC5Fk6fRWp5rAA",4.33333333333333,0.724419047619048,4,4,4,4,4,"Pokeworks",1,4.5,42.8571428571429
"oHR6VtJaFg2rBSFvoEWqrg",4.1900826446281,0.717135537190083,5,4,3,4,4,"Falafel Hummus & Juice Bar",1,4,177.994047619048
"OhSaEeJes7JLtk3MGMXXmg",4.0337552742616,0.745647679324895,5,5,4,3,4,"Maoz Vegetarian",1,4,475.994047619048
"oHxmQ83FfYbxA_AA72aYgg",4.2258064516129,0.743935483870968,5,4,4,4,4,"La Fusion Restaurant Bar",1,4.5,184.714285714286
"OjONkhVb6E3q6r6N96NKrg",3.11111111111111,0.403137777777778,4,4,3,3,4,"Applebee's Grill + Bar",1,3,427.85119047619
"OmuZW9MpS6KHt1LUDCWReA",3.4,0.35544,4,4,3,3,4,"Big Bear Natural Foods",1,3.5,183.720238095238
"OniYp_RAqBP1s4Wd9_YWqw",3.81818181818182,0.877575757575758,5,5,4,4,5,"MangoMoon",1,4,121.279761904762
"ONYdx9YuUEsXtdsUkCibZQ",3.92307692307692,0.8169,5,5,3,4,4,"Dom's Lounge and Restaurant",1,4,205.428571428571
"oOh-6phzxwq-nJAMT23urA",2.66666666666667,0.590755555555556,4,4,3,4,4,"Fuzion Grill and Social Club",1,2.5,230.720238095238
"OoPacAOLPaKb-0Zb1rbtPQ",3.71428571428571,0.706757142857143,4,4,2,3,4,"Deuce's Wild",1,3.5,118.142857142857
"oRZ24FzN8-RucbIMOPpHww",3.48275862068966,0.640803448275862,4,4,3,3,4,"Toner's Beef & Ale Tavern",1,3.5,517.571428571429
"os6YnpbiaQQ7XfXw_cDGGQ",2.83333333333333,0.7497,4,4,2,2,4,"Glam",1,3,708.005952380952
"OScArtTInz7zQdW5wC2Ebw",2.78947368421053,0.532178947368421,4,4,3,4,4,"Fishtown Hops",1,3,89.5714285714286
"osqUOYJ1GR833udf6XCSHA",3.21311475409836,0.836419672131148,5,5,4,4,4,"Tokyo Hibachi Steakhouse & Sushi Bar",1,3,303.857142857143
"Ot2TKV_Hh_SnXXtqT9d-Fw",4.57142857142857,0.858371428571428,4,4,4,3,4,"Darth Vapor Lounge",1,4.5,111.136904761905
"oTaCGCCgpBnAbG374GPNeg",3.94736842105263,0.677957894736842,4,4,3,4,4,"Pinkberry",1,4,125
"Ou-_OQUNvBcaAoRU0XPtaQ",3.97548161120841,0.853129772329247,5,5,4,4,5,"Jamonera",1,4,421
"oU8uPq0VYm9kMMXJAeJtqQ",3.47058823529412,0.805923529411765,5,4,4,4,4,"J.R. Monaghans Pub & Grill",1,3.5,183.857142857143
"OymuTxYdT9JGi8Per2vTSw",3.90909090909091,0.843445454545455,5,5,3,4,5,"Mamou",1,4,70.2857142857143
"oZQi9ydIzDd-ly8eootTFA",2.30851063829787,0.348603191489362,3,3,3,3,4,"Festival Pier",1,2.5,580
"p_L4ZfYI1eO0y4-c5fbgnA",2.4,0.48599,4,4,2,4,4,"Icons Sports Pub",1,2,28.2916666666667
"p0Udyj3qsXNzCU99yW6IfA",3.2,0.37128,4,4,3,2,4,"East End Tavern",1,3,498.720238095238
"P5u8X9cVksQwaJnZV_wYfQ",2.75,0.6156,4,3,3,4,4,"Valley Forge Convention Center",1,2.5,160.708333333333
"P7f8_zKyP6uOBdj9vbQpzw",2.50793650793651,0.524026984126984,4,4,3,4,4,"Mikey's American Grill & Sports Bar",1,2.5,247.422619047619
"p8FRvYD-vYAKzAiZgbJdbg",3.65079365079365,0.845090476190476,5,4,4,4,4,"Hikari Japanese Restaurant",1,3.5,519.714285714286
"P8RXed34d07PkQd4NH73VA",3.73076923076923,0.711023076923077,4,4,4,4,4,"Sergeant York",1,4,39.4285714285714
"p9LOhswQql09-yPtF4jsZQ",2.7,0.42066,4,4,2,2,4,"The Whiskey Tango",1,2.5,396.291666666667
"p9z15n352EvWo_PLjRKsUw",2,0.11616,2,2,3,2,3,"Red Sky",1,2,35.5654761904762
"Pb3YoPHJ42hc9IGIndIybw",3.32142857142857,0.716791071428571,4,4,3,4,4,"G Lounge",1,3.5,404.136904761905
"pbrxNztUAp8M5zoQplPVTA",2.8,0.62606,4,4,4,4,4,"Berry Fresh Cafe",1,3,61.0059523809524
"PCM-vL-vRLJ4HB2OE8Nnbg",2.65625,0.500640625,4,4,4,4,4,"Baxter's Saloon & Grill",1,2.5,473.428571428571
"PdMXmOWDRHICAx6SLgu1dQ",3.45614035087719,0.767415789473684,5,4,4,4,4,"24",1,3.5,86.4226190476191
"PdSUxhrccDy6MaJ4_zd8YA",3.21052631578947,0.697852631578947,5,4,3,3,4,"G.G. Brewers Brewing Company t/a Sir Winston's Pub",1,3,290.857142857143
"pDyhy6j_QMhP69wLmmROvg",3.125,0.5879421875,4,4,3,3,4,"The Pickering Creek Inn",1,3,555.565476190476
"pe01uqQsa6raj-4HWRjgGg",4.4,0.82446,5,5,4,4,5,"Independence Brew Pub",1,4.5,80.9940476190476
"PfQwlQLn4COxZvD9nU6DCw",3.46153846153846,0.789126923076923,4,5,3,4,5,"Shouk Lounge",1,3.5,141.434523809524
"PFUlTzKxFLi8cWGBjfb0ZQ",3.40350877192982,0.707929824561403,5,4,4,4,4,"Nooddi Thai Chef",1,3.5,270.142857142857
"pGrer2c_tJ2ykTfs64t8JQ",3.5,0.78094125,5,4,4,4,4,"The Sumney",1,3.5,561.857142857143
"pi8-7F-RlfGyiaMy9s2oEQ",4,0.59762,4,4,4,4,4,"Frutta Bowls",1,4,57.2857142857143
"PkeGb4MKT2nBi_6w73pa6w",3.42307692307692,0.681089743589744,4,4,4,4,4,"The Juice Merchant",1,3.5,265.571428571429
"PKrOUk8IXuiRWN-z6uR_xw",4.54545454545455,0.827690909090909,5,5,4,4,5,"Village Bar and Kitchen",1,4.5,26.4285714285714
"pO8UfZRu1KfucoZgQyQIyQ",3.4375,0.83099375,4,5,4,4,4,"Bliss Juices And Ice Cream",1,3.5,307.428571428571
"poPnqR4SqzoQfH0RMY3CVg",3.10526315789474,0.703539473684211,4,4,4,4,4,"Houlihan's",1,3,310.571428571429
"pP4q0Mym-qt20nRqTKbzhQ",3.54248366013072,0.818071241830065,5,5,4,4,4,"Morton's The Steakhouse",1,3.5,749.434523809524
"pQNkUQwI_YXmoukFlu3YoQ",3.90058479532164,0.852405263157895,5,5,4,4,5,"Meritage",1,4,354.85119047619
"pr4NB_zaJxaOAto7HYh6Ag",4,0.845454545454546,5,5,4,4,5,"Tap & Terrier",1,4,21.8511904761905
"psNoIzMGOez7BLMVmHJdYQ",3.01785714285714,0.615826785714286,4,4,4,4,4,"Charming Garden",1,3,591.291666666667
"pum7TsURcc2NKcYKpId9gA",3.3728813559322,0.715228813559322,4,4,3,3,4,"Lickety Split",1,3.5,402.428571428571
"PuVVzLeboJQyh-yZxMFSzg",2.86153846153846,0.588136923076923,4,4,4,4,4,"Fuel",1,2.5,138.994047619048
"pvbY8Sh5loktbCEKR6oVWA",3.85714285714286,0.731942857142857,4,4,4,4,5,"Fritz's Bar",1,4,390.994047619048
"PVkZ_ms1oVj5YKqmIxFhmA",4.20512820512821,0.788869230769231,4,4,4,4,4,"Red Mango",1,4,79.2916666666667
"PW6C4OMpPQ_Zm7oiwNIVgw",2.42105263157895,0.49078947368421,4,4,3,3,4,"Anjou Restaurant",1,2.5,157.428571428571
"pwk9mHhFGZ0HfWNirOeamQ",1.66666666666667,0.581466666666667,4,4,3,4,4,"Pulse Vape lounge",1,1.5,20.2857142857143
"PWtFbiNsrO5rn67KWWWGrg",3.59615384615385,0.790601923076923,4,4,3,4,5,"The Venture Inn",1,3.5,426.571428571429
"PxEiXqMAzzvp8GFlb5EoLg",3.51171875,0.728110546875,4,4,4,4,4,"Grain Exchange",1,3.5,323.285714285714
"pxmBh8YZ6HLGQfNHvJoHzA",4.21383647798742,0.844727987421384,5,5,4,4,5,"Nomad Roman Pizza",1,4,333.142857142857
"pXQzeEk90WRdHSMoIVZ9HA",3.22222222222222,0.778738888888889,5,4,4,4,4,"The Green Wasabi",1,3,93.2916666666667
"pzZpptEBG6Yc4eI6GeScow",3.06666666666667,0.67824,4,4,3,4,4,"Isla Verde Cafe",1,3,424.994047619048
"Q_A9tD0dmFY4hEjMCdgXdw",3.70967741935484,0.832351612903226,5,5,4,4,5,"Avero Bar Italiano",1,4,79.2797619047619
"q0TlPACVyrQeXp48j0bsDg",2.9375,0.547010416666667,4,4,3,4,4,"Vesper Dayclub",1,3,166.142857142857
"q16UE_FA0cC2aSTfm3AlJA",3.70886075949367,0.804057594936709,5,4,4,4,5,"Besito Mexican Restaurant",1,3.5,228.714285714286
"q4ttY_-OKTckonnTsPnyqA",3,0.716639130434783,4,4,3,3,4,"Paper Street Pub",1,3,658.285714285714
"Qa7Z2Z6hsTIZ0iQQEqv0PQ",3.8,0.78333,5,5,4,4,4,"Drafting Room Tap Room and Grille",1,4,128.285714285714
"qbuWNMBSqrvHFJsUU-gQlg",4.36363636363636,0.851027272727273,4,4,3,4,5,"The Cafe at The Four Crows",1,4.5,39.7142857142857
"qcBnk_bxSGxCqu1Qn1BpeA",3.7037037037037,0.778318518518519,5,4,3,4,4,"Souped Up Hotpot and Asian Bistro",1,4,27.8630952380952
"qdh-HkVRCqqPghhLagfEpw",2.54736842105263,0.540502105263158,4,4,3,4,4,"Tavern 17",1,2.5,429.428571428571
"QdN72BWoyFypdGJhhI5r7g",3.93055555555556,0.828890277777778,5,5,3,4,5,"Bar One",1,4,172.14880952381
"qdpKQPyOj0ZR5KGuIoeqsA",3,0.88674,4,5,2,3,5,"Bamboo",1,3,69.5654761904762
"QfBSk7-AyvvGRyHC0ddiGA",3.76190476190476,0.787100595238095,5,4,4,4,4,"Vietnam Palace",1,4,682.857142857143
"qfWJmJ0g96eM_fWma3ja0g",2.91379310344828,0.672225862068966,4,4,3,4,4,"Doc Magrogan's Oyster House - West Chester",1,3,437.714285714286
"Qfy1pJcBvOiHlQpPUZbL3w",3.21052631578947,0.637363157894737,4,4,3,4,4,"Boardwalk Bar",1,3,88.2857142857143
"QFZbe75u5146KeTF3ZmOhQ",3.70484581497797,0.815394273127753,5,5,4,4,5,"The Institute",1,3.5,551.142857142857
"QG-9-wye4CTEEMM1OJ1myw",4.28,0.690188,5,4,3,4,4,"Greens and Grains",1,4.5,131.136904761905
"qh-Ho_4Bf0IoAfRgKjpPIA",2.64220183486239,0.504322018348624,4,4,3,4,4,"Bar Louie",1,2.5,218.720238095238
"qh7T0rql3chxxuORLMse2Q",4.07954545454545,0.761695454545455,4,4,4,4,4,"Yellow Juice Bar",1,4,341.434523809524
"QjktE2M71v56CVHERuyiTg",4.5,0.873372727272727,5,5,4,4,5,"Layalena Hookah Lounge",1,4.5,65.1488095238095
"Ql466RUZPLvKo_Cc9kIWzQ",2.79310344827586,0.553762068965517,4,4,4,3,4,"New Kimono Sushi Bar Japanese & Chinese Restaurant",1,3,398.136904761905
"ql4xRVRUmsJ-dR_e9TrFyQ",3.14285714285714,0.499471428571429,4,4,2,4,4,"Mugs On Main Street",1,3,296.291666666667
"QlC0wdl3pIWnigTR4vDzVQ",3.23300970873786,0.670673786407767,4,4,4,4,4,"5 n 2 Tokyo",1,3,171.85119047619
"qnlupHx2Oyle1fQtxDeeRQ",4.37790697674419,0.831863953488372,5,5,3,4,4,"Tipsy Bistro",1,4.5,149.571428571429
"Qnw-UjirboPsLIu9LcH-Yg",3.5,0.7941,4,4,4,4,5,"The Level Room",1,3.5,155.285714285714
"qorKrk9F2kH8jF9om0HiHQ",4.13333333333333,0.80188,5,5,4,4,4,"Snap Kitchen",1,4,165.863095238095
"QPdWfzMMDENDEZFQ2CFiKA",3.06666666666667,0.4574,4,4,3,3,4,"Casmar Cafe",1,3,306.857142857143
"QQkbO_D_7aIOUeLuhPoPtQ",2.11111111111111,0.236697777777778,3,3,3,3,3,"JD McGillicuddy's",1,2,298.863095238095
"QR2u9UbYLQAhvPVl_BZ-4w",2.4469696969697,0.431303787878788,4,4,3,3,4,"Champps",1,2.5,525.571428571429
"qskYJqLc8MQo4q_iWD_VBQ",3.04545454545455,0.734036363636364,4,4,4,4,4,"Manny Brown's",1,3,589.577380952381
"QuU-a6FEcC_aZTgZkYFeLA",3.66847826086957,0.792514130434783,4,5,4,4,4,"The Bards",1,3.5,682.571428571429
"QVPqNEiFDOimuswVoTyO-g",3.42857142857143,0.217585714285714,3,3,3,3,3,"Lallous Tobacco Shop",1,3.5,313.571428571429
"QX6qD3JEopZSH2SQsmObxg",3.140625,0.482140625,4,4,3,3,4,"Xi'an Cuisine",1,3,215.857142857143
"qxpllw12v4B2seew25aWVQ",3.81818181818182,0.8557,4,4,4,4,5,"Odyssey Coffee Shop",1,4,241.714285714286
"R-_nxSVNYGNJVTGCn9BcNQ",4.47058823529412,0.668958823529412,5,4,4,4,4,"Bristol Beer and Grill",1,4.5,54.1428571428571
"r28TgTsWsmRH7nzrWEgVHQ",3.23529411764706,0.588663235294118,4,4,3,3,4,"Flat Rock Saloon",1,3,381.434523809524
"r3PHwFedRML3IYzqH5tN-g",3.53333333333333,0.516073333333333,4,4,4,4,4,"Wawa Food Markets",1,3.5,503.571428571429
"r4n8tf2SMp04YUsQC2QcqA",2.07692307692308,0.422353846153846,4,4,3,3,4,"Mink Restaurant",1,2,397.14880952381
"r7COrPGn1xGBlJolaygAtA",3.36363636363636,0.460663636363636,4,4,3,3,4,"Otis & Pickles Speakeasy",1,3.5,116.85119047619
"rA9pdhbDd-roedMfEnG_Fg",3.04,0.453956,4,4,3,3,4,"Applebee's Grill + Bar",1,3,292.279761904762
"RBrjw9lwqkSwLUw1hZgGBw",3.4,0.609618,4,4,3,4,4,"Boxers PHL",1,3.5,275.142857142857
"rcmvoFr_DyXdaxoTvHJEHQ",3.2,0.48868,4,4,2,3,4,"C&D's Triangle Tavern",1,3,105
"RdiBHiNnJ0RbtTUYbfie3g",4.3,0.49807,4,4,2,2,4,"Rhawn Pub",1,4.5,518.428571428571
"rEHsV4FrD4ndG_Ui0JxvsQ",2.74193548387097,0.544983870967742,4,4,3,4,4,"Whisper",1,3,191.708333333333
"REns5fQe45Nk_D2UwQyr0w",2.63247863247863,0.565208547008547,4,4,3,4,4,"Barra Restaurant",1,2.5,202.428571428571
"RFyd1QjTkFTB03T4M-O7Pg",3.45762711864407,0.683810169491525,4,4,4,4,4,"The Pub by Wegmans",1,3.5,455.279761904762
"RFYlmTjgwhOsm7qJwW1G9w",3.69871794871795,0.859280769230769,4,5,3,4,5,"Alfa American Tavern",1,3.5,404.285714285714
"rGMY1h5dm5rlOAQddmczQw",4.375,0.9063,5,5,4,4,5,"Sushi Bento Japanese Steakhouse",1,4.5,33.8511904761905
"rgSTHvrsVAKbh7k2z4tzrA",3.29113924050633,0.783512658227848,5,5,4,4,4,"Pepperoncini Sotto Restaurant & Bar",1,3.5,339.285714285714
"rIUDqviGWQBpPOSBw2I2Ng",4,0.753583333333333,4,4,4,4,4,"Soju Biergarten",1,4,15.5714285714286
"rkRmHXSocpfLcMm331-PxQ",3.5531914893617,0.755601063829787,5,5,4,4,4,"B.GOOD",1,3.5,144.857142857143
"RkSs_qLitbI320DP245Ebw",3.63095238095238,0.764280952380952,4,4,4,4,4,"Teri's Bar",1,3.5,416.428571428571
"rnuta1am6q927PookCxjbg",4,0.76244,4,5,3,3,4,"Pernitsky's Bar",1,4,280.434523809524
"Ro7opPbuSZdL1igdatdTMw",3.60122699386503,0.816088957055215,5,5,4,4,4,"Crow and the Pitcher",1,3.5,145.720238095238
"RPbnYfEoQ6UEziyMD16l2Q",3.97435897435897,0.817553846153846,4,4,2,4,5,"The Legendary Dobbs",1,4,382
"rpZrUHxtj5JZuq76FkbNdA",3.90277777777778,0.6890125,5,4,4,4,4,"Mandarin Garden",1,4,807.857142857143
